%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1531945867493605221,2042,1531945867492586402,,1500,1547,1516,1507,1515,1515,1500,2036
1531945867807785845,2043,1531945867807066559,,1500,1532,1532,1514,1529,1529,1500,2036
1531945868210336206,2044,1531945868210053224,,1500,1512,1484,1520,1540,1540,1500,2036
1531945868468245554,2045,1531945868467358189,,1500,1512,1460,1513,1526,1526,1500,2036
1531945868759035687,2046,1531945868757887270,,1500,1514,1428,1508,1517,1517,1500,2036
1531945869096582886,2047,1531945869096400047,,1500,1520,1420,1517,1535,1535,1500,2036
1531945869423938144,2048,1531945869423723162,,1500,1526,1420,1530,1561,1561,1500,2036
1531945869664057195,2049,1531945869663734354,,1500,1532,1436,1542,1584,1584,1500,2036
1531945869955187874,2050,1531945869954105377,,1500,1543,1468,1528,1556,1556,1500,2036
1531945870253352387,2051,1531945870252996730,,1500,1544,1492,1514,1529,1529,1500,2036
1531945870643934317,2052,1531945870639554767,,1500,1539,1476,1506,1513,1513,1500,2036
1531945870971000446,2053,1531945870970674948,,1500,1531,1460,1504,1509,1509,1500,2036
1531945871383059895,2054,1531945871382725401,,1500,1526,1452,1500,1501,1501,1500,2036
1531945871701513906,2055,1531945871695688646,,1500,1526,1452,1497,1494,1494,1500,2036
1531945872117723805,2056,1531945872117225616,,1500,1530,1460,1499,1497,1497,1500,2036
1531945872452190277,2057,1531945872451858888,,1500,1533,1468,1501,1503,1503,1500,2036
1531945872834138639,2058,1531945872833799534,,1500,1538,1484,1517,1535,1535,1500,2036
1531945873168536503,2059,1531945873168275356,,1500,1538,1468,1525,1551,1551,1500,2036
1531945873647497392,2060,1531945873647161072,,1500,1529,1484,1530,1560,1560,1500,2036
1531945874048638252,2061,1531945874048214082,,1500,1512,1452,1525,1551,1551,1500,2036
1531945874372739358,2062,1531945874372441489,,1500,1502,1444,1524,1549,1549,1500,2036
1531945874630464811,2063,1531945874629770274,,1500,1490,1404,1524,1550,1550,1500,2036
1531945875030883185,2064,1531945875028092869,,1500,1477,1340,1516,1533,1533,1500,2036
1531945875415008323,2065,1531945875414545672,,1500,1475,1292,1517,1535,1535,1500,2036
1531945875742348791,2066,1531945875740334459,,1500,1465,1292,1513,1526,1526,1500,2036
1531945876041857877,2067,1531945876041248148,,1500,1456,1308,1503,1506,1506,1500,2036
1531945876335797345,2068,1531945876334530056,,1500,1456,1292,1497,1494,1494,1500,2036
1531945876608215273,2069,1531945876607939238,,1500,1455,1268,1494,1487,1487,1500,2036
1531945877005014617,2070,1531945877003573325,,1500,1447,1244,1486,1472,1472,1500,2036
1531945877275174962,2071,1531945877273294934,,1500,1449,1268,1474,1447,1447,1500,2036
1531945877641979883,2072,1531945877641451472,,1500,1459,1228,1465,1429,1429,1500,2036
1531945878003154644,2073,1531945878002588936,,1500,1466,1196,1465,1430,1430,1500,2036
1531945878287657410,2074,1531945878286980673,,1500,1473,1172,1461,1421,1421,1500,2036
1531945878571555345,2075,1531945878569170982,,1500,1481,1172,1458,1416,1416,1500,2036
1531945878981384008,2076,1531945878981158525,,1500,1491,1196,1468,1435,1435,1500,2036
1531945879295895732,2077,1531945879295274574,,1500,1495,1204,1484,1468,1468,1500,2036
1531945879709303725,2078,1531945879709036398,,1500,1491,1196,1500,1500,1500,1500,2036
1531945880090176249,2079,1531945880089238556,,1500,1486,1180,1509,1519,1519,1500,2036
1531945880396882958,2080,1531945880396638650,,1500,1487,1172,1525,1550,1550,1500,2036
1531945880792087562,2081,1531945880790279184,,1500,1491,1172,1534,1568,1568,1500,2036
1531945881035055676,2082,1531945881034812041,,1500,1496,1164,1540,1581,1581,1500,2036
1531945881441972781,2083,1531945881439702296,,1500,1500,1156,1532,1564,1564,1500,2036
1531945881791926218,2084,1531945881791424156,,1500,1496,1132,1525,1551,1551,1500,2036
1531945882130915605,2085,1531945882130271556,,1500,1489,1100,1525,1550,1550,1500,2036
1531945882391478372,2086,1531945882391126141,,1500,1480,1100,1527,1555,1555,1500,2036
1531945882669271139,2087,1531945882667435740,,1500,1474,1100,1523,1546,1546,1500,2036
1531945883056103002,2088,1531945883053014880,,1500,1466,1100,1515,1530,1530,1500,2036
1531945883380155061,2089,1531945883376417768,,1500,1461,1100,1521,1543,1543,1500,2036
1531945883728529733,2090,1531945883728133289,,1500,1458,1100,1526,1552,1552,1500,2036
1531945884086222042,2091,1531945884085135030,,1500,1457,1100,1520,1540,1540,1500,2036
1531945884384592956,2092,1531945884384372307,,1500,1458,1100,1524,1548,1548,1500,2036
1531945884717083771,2093,1531945884714778902,,1500,1462,1100,1517,1535,1535,1500,2036
1531945885039131264,2094,1531945885038142698,,1500,1464,1100,1507,1515,1515,1500,2036
1531945885354974692,2095,1531945885353156261,,1500,1466,1108,1503,1506,1506,1500,2036
1531945885759739736,2096,1531945885759435111,,1500,1466,1156,1500,1502,1502,1500,2036
1531945886093652730,2097,1531945886093338565,,1500,1463,1188,1503,1507,1507,1500,2036
1531945886460345213,2098,1531945886459893031,,1500,1456,1212,1504,1509,1509,1500,2036
1531945886724054914,2099,1531945886722905856,,1500,1454,1228,1507,1515,1515,1500,2036
1531945887042427350,2100,1531945887041502143,,1500,1457,1236,1511,1523,1523,1500,2036
1531945887406970654,2101,1531945887405964064,,1500,1461,1244,1507,1514,1514,1500,2036
1531945887739209670,2102,1531945887738926175,,1500,1470,1260,1515,1530,1530,1500,2036
1531945888137543022,2103,1531945888137220885,,1500,1479,1268,1510,1520,1520,1500,2036
1531945888454325936,2104,1531945888454092417,,1500,1486,1316,1492,1484,1484,1500,2036
1531945888725814239,2105,1531945888725623461,,1500,1491,1356,1500,1499,1499,1500,2036
1531945889037290764,2106,1531945889034972544,,1500,1487,1348,1505,1510,1510,1500,2036
1531945889348264073,2107,1531945889348070542,,1500,1486,1332,1504,1508,1508,1500,2036
1531945889675590358,2108,1531945889675297323,,1500,1492,1316,1503,1507,1507,1500,2036
1531945890039172214,2109,1531945890038703991,,1500,1500,1300,1511,1523,1523,1500,2036
1531945890353036303,2110,1531945890352855673,,1500,1506,1308,1516,1532,1532,1500,2036
1531945890715524199,2111,1531945890713823232,,1500,1510,1364,1514,1528,1528,1500,2036
1531945891020483039,2112,1531945891019997881,,1500,1507,1396,1514,1528,1528,1500,2036
1531945891394037210,2113,1531945891393791750,,1500,1500,1404,1516,1533,1533,1500,2036
1531945891678743273,2114,1531945891678495667,,1500,1494,1388,1517,1536,1536,1500,2036
1531945892076504834,2115,1531945892073023886,,1500,1490,1372,1519,1539,1539,1500,2036
1531945892471446112,2116,1531945892467311159,,1500,1489,1396,1505,1511,1511,1500,2036
1531945892799813627,2117,1531945892799572521,,1500,1489,1444,1506,1512,1512,1500,2036
1531945893163191706,2118,1531945893159390639,,1500,1489,1444,1511,1522,1522,1500,2036
1531945893549705690,2119,1531945893549363448,,1500,1492,1436,1510,1521,1521,1500,2036
1531945893873480850,2120,1531945893872536050,,1500,1498,1436,1513,1526,1526,1500,2036
1531945894117357204,2121,1531945894113967308,,1500,1501,1436,1512,1525,1525,1500,2036
1531945894548485573,2122,1531945894548315700,,1500,1505,1452,1516,1533,1533,1500,2036
1531945894954607900,2123,1531945894953743138,,1500,1509,1476,1512,1524,1524,1500,2036
1531945895323524319,2124,1531945895323151342,,1500,1500,1484,1520,1540,1540,1500,2036
1531945895602468223,2125,1531945895602299247,,1500,1499,1484,1515,1530,1530,1500,2036
1531945896019796636,2126,1531945896017083093,,1500,1502,1524,1515,1531,1531,1500,2036
1531945896463541391,2127,1531945896463121960,,1500,1499,1532,1526,1552,1552,1500,2036
1531945896794407051,2128,1531945896794164408,,1500,1500,1508,1527,1555,1555,1500,2036
1531945897127785776,2129,1531945897127415905,,1500,1505,1500,1526,1553,1553,1500,2036
1531945897522655053,2130,1531945897522363298,,1500,1502,1524,1517,1534,1534,1500,2036
1531945897864866928,2131,1531945897864653355,,1500,1505,1524,1505,1511,1511,1500,2036
1531945898323472526,2132,1531945898323083222,,1500,1517,1508,1491,1481,1481,1500,2036
1531945898615265311,2133,1531945898615009126,,1500,1517,1508,1500,1500,1500,1500,2036
1531945898968774740,2134,1531945898968522140,,1500,1511,1516,1516,1532,1532,1500,2036
1531945899292208169,2135,1531945899291821906,,1500,1511,1524,1515,1530,1530,1500,2036
1531945899662208846,2136,1531945899661935020,,1500,1507,1524,1516,1532,1532,1500,2036
1531945899972339228,2137,1531945899972125655,,1500,1508,1516,1520,1541,1541,1500,2036
1531945900308159655,2138,1531945900307904366,,1500,1512,1500,1522,1545,1545,1500,2036
1531945900566864965,2139,1531945900566633623,,1500,1516,1484,1534,1568,1568,1500,2036
1531945900902312223,2140,1531945900901833308,,1500,1519,1484,1532,1564,1564,1500,2036
1531945901177995733,2141,1531945901177692261,,1500,1516,1484,1527,1555,1555,1500,2036
1531945901495922870,2142,1531945901495135360,,1500,1513,1476,1523,1547,1547,1500,2036
1531945901901608319,2143,1531945901901257048,,1500,1506,1460,1519,1538,1538,1500,2036
1531945902301960869,2144,1531945902300977618,,1500,1501,1476,1523,1546,1546,1500,2036
1531945902657720517,2145,1531945902649341821,,1500,1488,1468,1519,1539,1539,1500,2036
1531945903029711258,2146,1531945903029420592,,1500,1476,1476,1515,1530,1530,1500,2036
1531945903286978253,2147,1531945903286525879,,1500,1469,1484,1513,1527,1527,1500,2036
1531945903667444792,2148,1531945903667143753,,1500,1467,1500,1508,1516,1516,1500,2036
1531945903983338452,2149,1531945903983079770,,1500,1467,1468,1511,1522,1522,1500,2036
1531945904300648913,2150,1531945904298898290,,1500,1464,1436,1505,1511,1511,1500,2036
1531945904609733775,2151,1531945904608879385,,1500,1463,1452,1501,1502,1502,1500,2036
1531945904955352611,2152,1531945904952630359,,1500,1461,1428,1497,1493,1493,1500,2036
1531945905293246758,2153,1531945905291019525,,1500,1468,1436,1489,1477,1477,1500,2036
1531945905635619382,2154,1531945905635310436,,1500,1484,1412,1475,1449,1449,1500,2036
1531945905963875580,2155,1531945905961277644,,1500,1498,1396,1469,1437,1437,1500,2036
1531945906228641494,2156,1531945906227708699,,1500,1507,1380,1468,1434,1434,1500,2036
1531945906601132280,2157,1531945906600966602,,1500,1512,1364,1473,1446,1446,1500,2036
1531945906975471848,2158,1531945906975046206,,1500,1521,1380,1480,1458,1458,1500,2036
1531945907328742923,2159,1531945907328461445,,1500,1526,1388,1487,1474,1474,1500,2036
1531945907618765556,2160,1531945907618224692,,1500,1529,1396,1493,1486,1486,1500,2036
1531945907936148787,2161,1531945907935864973,,1500,1525,1396,1507,1514,1514,1500,2036
1531945908274672833,2162,1531945908274372979,,1500,1515,1388,1519,1539,1539,1500,2036
1531945908622111221,2163,1531945908621817257,,1500,1509,1388,1528,1557,1557,1500,2036
1531945908912526136,2164,1531945908912109619,,1500,1508,1396,1528,1556,1556,1500,2036
1531945909369928411,2165,1531945909369169363,,1500,1504,1380,1525,1550,1550,1500,2036
1531945909730463957,2166,1531945909730240299,,1500,1502,1380,1520,1540,1540,1500,2036
1531945910151208039,2167,1531945910150939367,,1500,1500,1372,1519,1538,1538,1500,2036
1531945910503107039,2168,1531945910502800942,,1500,1495,1380,1512,1525,1525,1500,2036
1531945910860406873,2169,1531945910858657051,,1500,1494,1380,1506,1513,1513,1500,2036
1531945911220263377,2170,1531945911216906520,,1500,1498,1340,1498,1495,1495,1500,2036
1531945911612902476,2171,1531945911612098478,,1500,1508,1316,1498,1496,1496,1500,2036
1531945912005236981,2172,1531945912004158902,,1500,1508,1308,1503,1506,1506,1500,2036
1531945912433542923,2173,1531945912433226997,,1500,1514,1324,1512,1524,1524,1500,2036
1531945912746843417,2174,1531945912746659746,,1500,1514,1372,1512,1525,1525,1500,2036
1531945913091992142,2175,1531945913090652691,,1500,1511,1404,1514,1529,1529,1500,2036
1531945913340894048,2176,1531945913340692801,,1500,1504,1404,1517,1534,1534,1500,2036
1531945913650956590,2177,1531945913650420688,,1500,1500,1396,1505,1511,1511,1500,2036
1531945913998344714,2178,1531945913995759583,,1500,1499,1404,1493,1486,1486,1500,2036
1531945914329824554,2179,1531945914329402913,,1500,1495,1404,1507,1515,1515,1500,2036
1531945914629103034,2180,1531945914626689249,,1500,1494,1364,1512,1525,1525,1500,2036
1531945914931442776,2181,1531945914929674833,,1500,1494,1356,1512,1525,1525,1500,2036
1531945915229945080,2182,1531945915229498885,,1500,1500,1348,1516,1534,1534,1500,2036
1531945915518046706,2183,1531945915517753927,,1500,1504,1340,1517,1535,1535,1500,2036
1531945915969514101,2184,1531945915969280870,,1500,1506,1340,1521,1543,1543,1500,2036
1531945916295424770,2185,1531945916295217984,,1500,1507,1356,1532,1564,1564,1500,2036
1531945916627456968,2186,1531945916627207346,,1500,1507,1380,1540,1580,1580,1500,2036
1531945916983209765,2187,1531945916980602384,,1500,1512,1428,1532,1565,1565,1500,2036
1531945917272187966,2188,1531945917270252872,,1500,1502,1420,1523,1547,1547,1500,2036
1531945917569745086,2189,1531945917567894416,,1500,1489,1444,1521,1543,1543,1500,2036
1531945917955340715,2190,1531945917948783556,,1500,1474,1492,1518,1537,1537,1500,2036
1531945918273719778,2191,1531945918273428152,,1500,1465,1500,1516,1533,1533,1500,2036
1531945918624963972,2192,1531945918624591475,,1500,1470,1460,1508,1516,1516,1500,2036
1531945918973734319,2193,1531945918973495582,,1500,1475,1428,1505,1511,1511,1500,2036
1531945919357459140,2194,1531945919350378981,,1500,1480,1452,1502,1504,1504,1500,2036
1531945919652938795,2195,1531945919652741645,,1500,1471,1484,1489,1477,1477,1500,2036
1531945919999110021,2196,1531945919998730001,,1500,1490,1516,1506,1512,1512,1500,2036
1531945920385117237,2197,1531945920383760337,,1500,1494,1484,1507,1515,1515,1500,2036
1531945920800776762,2198,1531945920797518288,,1500,1503,1476,1507,1514,1514,1500,2036
1531945921162287586,2199,1531945921161928024,,1500,1505,1500,1503,1506,1506,1500,2036
1531945921475736855,2200,1531945921475393204,,1500,1507,1524,1503,1507,1507,1500,2036
1531945921876910659,2201,1531945921876465840,,1500,1498,1508,1502,1505,1505,1500,2036
1531945922132789796,2202,1531945922132226520,,1500,1494,1492,1498,1495,1495,1500,2036
1531945922416396008,2203,1531945922415770335,,1500,1495,1492,1494,1488,1488,1500,2036
1531945922773533942,2204,1531945922772357960,,1500,1495,1492,1492,1484,1484,1500,2036
1531945923155549888,2205,1531945923155233418,,1500,1497,1460,1482,1463,1463,1500,2036
1531945923494680398,2206,1531945923491681311,,1500,1500,1476,1483,1464,1464,1500,2036
1531945923875390220,2207,1531945923874695747,,1500,1503,1484,1485,1470,1470,1500,2036
1531945924212064236,2208,1531945924208638643,,1500,1509,1476,1490,1479,1479,1500,2036
1531945924556468160,2209,1531945924556200161,,1500,1516,1484,1498,1495,1495,1500,2036
1531945924821219122,2210,1531945924820995176,,1500,1519,1484,1500,1500,1500,1500,2036
1531945925267897685,2211,1531945925265187535,,1500,1526,1492,1509,1518,1518,1500,2036
1531945925534968084,2212,1531945925534405513,,1500,1525,1484,1514,1528,1528,1500,2036
1531945925755370484,2213,1531945925755023535,,1500,1525,1484,1516,1532,1532,1500,2036
1531945926026624500,2214,1531945926026238973,,1500,1525,1492,1521,1543,1543,1500,2036
1531945926320210232,2215,1531945926313929908,,1500,1522,1484,1521,1542,1542,1500,2036
1531945926654669725,2216,1531945926654302543,,1500,1522,1476,1515,1530,1530,1500,2036
1531945926962984462,2217,1531945926962784687,,1500,1519,1460,1507,1515,1515,1500,2036
1531945927284667525,2218,1531945927284343307,,1500,1520,1468,1506,1513,1513,1500,2036
1531945927602588803,2219,1531945927601134609,,1500,1518,1484,1501,1503,1503,1500,2036
1531945927898034554,2220,1531945927894028237,,1500,1513,1476,1493,1486,1486,1500,2036
1531945928206419947,2221,1531945928205257060,,1500,1515,1452,1484,1467,1467,1500,2036
1531945928556669397,2222,1531945928556287296,,1500,1523,1412,1488,1476,1476,1500,2036
1531945928894363897,2223,1531945928894167900,,1500,1525,1396,1484,1468,1468,1500,2036
1531945929199315950,2224,1531945929198961862,,1500,1530,1380,1488,1475,1475,1500,2036
1531945929630779454,2225,1531945929630226519,,1500,1535,1388,1496,1492,1492,1500,2036
1531945929980532540,2226,1531945929979637907,,1500,1535,1380,1501,1502,1502,1500,2036
1531945930292918168,2227,1531945930292660029,,1500,1535,1372,1509,1518,1518,1500,2036
1531945930595821216,2228,1531945930594939966,,1500,1534,1380,1507,1515,1515,1500,2036
1531945930930353864,2229,1531945930930038835,,1500,1532,1380,1514,1528,1528,1500,2036
1531945931365395802,2230,1531945931364698191,,1500,1526,1356,1519,1538,1538,1500,2036
1531945931614557415,2231,1531945931609808474,,1500,1524,1356,1512,1525,1525,1500,2036
1531945931964893946,2232,1531945931962749185,,1500,1524,1364,1512,1524,1524,1500,2036
1531945932175379545,2233,1531945932175133028,,1500,1521,1364,1514,1528,1528,1500,2036
1531945932537751450,2234,1531945932537293473,,1500,1522,1372,1518,1537,1537,1500,2036
1531945932827770594,2235,1531945932827448169,,1500,1520,1364,1519,1539,1539,1500,2036
1531945933288240308,2236,1531945933287525057,,1500,1523,1364,1506,1512,1512,1500,2036
1531945933578746787,2237,1531945933560197986,,1500,1526,1356,1510,1521,1521,1500,2036
1531945933968013725,2238,1531945933965028277,,1500,1520,1324,1517,1535,1535,1500,2036
1531945934314463484,2239,1531945934313642806,,1500,1521,1324,1512,1524,1524,1500,2036
1531945934533140937,2240,1531945934532869576,,1500,1523,1308,1506,1513,1513,1500,2036
1531945934904258688,2241,1531945934903884238,,1500,1522,1300,1512,1525,1525,1500,2036
1531945935177293421,2242,1531945935170819149,,1500,1520,1308,1517,1535,1535,1500,2036
1531945935564087890,2243,1531945935563685523,,1500,1521,1332,1507,1514,1514,1500,2036
1531945935899606254,2244,1531945935897262998,,1500,1519,1292,1504,1508,1508,1500,2036
1531945936212121223,2245,1531945936211789130,,1500,1519,1276,1506,1513,1513,1500,2036
1531945936507600846,2246,1531945936497574104,,1500,1517,1260,1501,1502,1502,1500,2036
1531945936903621613,2247,1531945936903249052,,1500,1517,1276,1505,1511,1511,1500,2036
