%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1536691715697377400,1056,1536691715695055864,,1536697198798000000,fcu
1536691716178895896,1057,1536691716178433944,,1536697199260000000,fcu
1536691716574222168,1058,1536691716571647864,,1536697199659000000,fcu
1536691717076673112,1059,1536691717076254040,,1536697200140000000,fcu
1536691717528836792,1060,1536691717528417656,,1536697200622000000,fcu
1536691718002870168,1061,1536691718002491640,,1536697201100000000,fcu
1536691718598673912,1062,1536691718598189304,,1536697201698000000,fcu
1536691719150199064,1063,1536691719149727736,,1536697202238000000,fcu
1536691719487027640,1064,1536691719486702776,,1536697202579000000,fcu
1536691719934122744,1065,1536691719933812920,,1536697203039000000,fcu
1536691720423916376,1066,1536691720423653432,,1536697203501000000,fcu
1536691721007800824,1067,1536691721007598488,,1536697204098000000,fcu
1536691721299490520,1068,1536691721298894904,,1536697204398000000,fcu
1536691721770578264,1069,1536691721769531384,,1536697204879000000,fcu
1536691722275903544,1070,1536691722275534584,,1536697205360000000,fcu
1536691722821352024,1071,1536691722821182904,,1536697205920000000,fcu
1536691723291084600,1072,1536691723290901208,,1536697206379000000,fcu
1536691723706604664,1073,1536691723706340888,,1536697206779000000,fcu
