%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1538769576891910688,925,1538769576891763296,,1538771829501000000,fcu
1538769577403841184,926,1538769577403621216,,1538771830022000000,fcu
1538769577847469344,927,1538769577847302112,,1538771830461000000,fcu
1538769578404409344,928,1538769578404043360,,1538771831021000000,fcu
1538769578900477088,929,1538769578897269728,,1538771831501000000,fcu
1538769579316329024,930,1538769579315730368,,1538771831940000000,fcu
1538769579729083136,931,1538769579728894112,,1538771832339000000,fcu
1538769580302648160,932,1538769580302313536,,1538771832898000000,fcu
1538769580832493120,933,1538769580832289184,,1538771833441000000,fcu
1538769581052248064,934,1538769581052034208,,1538771833680000000,fcu
1538769581604551488,935,1538769581604176224,,1538771834223000000,fcu
1538769582117560864,936,1538769582117317056,,1538771834738000000,fcu
1538769582631533120,937,1538769582626096160,,1538771835239000000,fcu
1538769583168358464,938,1538769583165963904,,1538771835779000000,fcu
1538769583555928544,939,1538769583555544544,,1538771836178000000,fcu
1538769584063243424,940,1538769584063009664,,1538771836679000000,fcu
1538769584519717760,941,1538769584516937152,,1538771837138000000,fcu
1538769585014727104,942,1538769585012956800,,1538771837623000000,fcu
1538769585357513696,943,1538769585357158432,,1538771837961000000,fcu
1538769585824333088,944,1538769585824000448,,1538771838439000000,fcu
1538769586335742880,945,1538769586335165888,,1538771838959000000,fcu
1538769586952789568,946,1538769586952554688,,1538771839579000000,fcu
1538769587459012576,947,1538769587458751168,,1538771840060000000,fcu
1538769587784934048,948,1538769587784698240,,1538771840399000000,fcu
1538769588352170400,949,1538769588351993632,,1538771840979000000,fcu
1538769588871666048,950,1538769588870421664,,1538771841498000000,fcu
1538769589499701216,951,1538769589495934784,,1538771842118000000,fcu
1538769589909532384,952,1538769589909338112,,1538771842539000000,fcu
1538769590405140352,953,1538769590404858240,,1538771843022000000,fcu
1538769590871110752,954,1538769590870871840,,1538771843481000000,fcu
1538769591227964896,955,1538769591227620512,,1538771843823000000,fcu
1538769591803708032,956,1538769591803515552,,1538771844422000000,fcu
1538769592311135264,957,1538769592310804192,,1538771844919000000,fcu
1538769592826209440,958,1538769592825878560,,1538771845423000000,fcu
1538769593318077952,959,1538769593317826656,,1538771845939000000,fcu
1538769593747825696,960,1538769593747596224,,1538771846380000000,fcu
1538769594265532992,961,1538769594265381120,,1538771846881000000,fcu
1538769594705715712,962,1538769594705541792,,1538771847338000000,fcu
1538769595203678240,963,1538769595203278176,,1538771847837000000,fcu
1538769595822507904,964,1538769595822244704,,1538771848439000000,fcu
1538769596148582880,965,1538769596148284128,,1538771848780000000,fcu
1538769596582640448,966,1538769596582185824,,1538771849199000000,fcu
1538769597048653632,967,1538769597048405856,,1538771849661000000,fcu
1538769597577701440,968,1538769597577387424,,1538771850199000000,fcu
1538769598070270944,969,1538769598070035520,,1538771850681000000,fcu
1538769598491298592,970,1538769598489588576,,1538771851081000000,fcu
1538769599040238848,971,1538769599039972512,,1538771851642000000,fcu
1538769599576718144,972,1538769599567461376,,1538771852184000000,fcu
1538769600036602784,973,1538769600035899264,,1538771852659000000,fcu
1538769600577761728,974,1538769600577527680,,1538771853199000000,fcu
1538769601026819232,975,1538769601025776480,,1538771853623000000,fcu
1538769601453723840,976,1538769601453383616,,1538771854061000000,fcu
1538769601956720608,977,1538769601956506816,,1538771854580000000,fcu
1538769602382110272,978,1538769602380858240,,1538771854999000000,fcu
1538769602815065888,979,1538769602814866048,,1538771855440000000,fcu
1538769603414316032,980,1538769603414023520,,1538771856038000000,fcu
1538769603808369728,981,1538769603808185344,,1538771856438000000,fcu
1538769604384089568,982,1538769604383036544,,1538771856998000000,fcu
1538769604807339392,983,1538769604805568480,,1538771857424000000,fcu
1538769605295721504,984,1538769605295539648,,1538771857918000000,fcu
1538769605723483936,985,1538769605723272704,,1538771858338000000,fcu
1538769606163389216,986,1538769606163234528,,1538771858780000000,fcu
1538769606657428832,987,1538769606657237312,,1538771859280000000,fcu
1538769607022927808,988,1538769607022653152,,1538771859623000000,fcu
1538769607488748288,989,1538769607488478048,,1538771860099000000,fcu
1538769608027172800,990,1538769608026798592,,1538771860639000000,fcu
1538769608597994464,991,1538769608597822016,,1538771861223000000,fcu
1538769609020609728,992,1538769609020340448,,1538771861659000000,fcu
1538769609590264384,993,1538769609589864064,,1538771862197000000,fcu
1538769609983562080,994,1538769609983163872,,1538771862599000000,fcu
1538769610364153632,995,1538769610363841152,,1538771862980000000,fcu
1538769610715570432,996,1538769610715316480,,1538771863339000000,fcu
1538769611213793248,997,1538769611213600032,,1538771863839000000,fcu
1538769611707896704,998,1538769611705842016,,1538771864322000000,fcu
1538769612240547456,999,1538769612240057760,,1538771864858000000,fcu
