%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1536689975871380549,4358,1536689975870845721,,1500,1474,1580,1500,1501,1501,1500,1926
1536689976244933413,4359,1536689976244653007,,1500,1474,1596,1484,1468,1468,1500,1926
1536689976594027241,4360,1536689976593865871,,1500,1476,1588,1474,1448,1448,1500,1926
1536689976917105868,4361,1536689976916133808,,1500,1483,1564,1467,1433,1433,1500,1926
1536689977184265371,4362,1536689977180799482,,1500,1495,1548,1467,1433,1433,1500,1926
1536689977596619941,4363,1536689977596278353,,1500,1520,1516,1474,1447,1447,1500,1926
1536689977878103012,4364,1536689977877720658,,1500,1535,1484,1486,1471,1471,1500,1926
1536689978348625007,4365,1536689978348448438,,1500,1559,1412,1505,1510,1510,1500,1926
1536689978691619668,4366,1536689978691131622,,1500,1567,1380,1513,1526,1526,1500,1926
1536689979065460681,4367,1536689979065067159,,1500,1568,1348,1519,1539,1539,1500,1926
1536689979280547638,4368,1536689979280376380,,1500,1562,1340,1521,1542,1542,1500,1926
1536689979646702694,4369,1536689979646331859,,1500,1546,1348,1518,1536,1536,1500,1926
1536689979935241057,4370,1536689979935069447,,1500,1528,1372,1515,1530,1530,1500,1926
1536689980337274055,4371,1536689980336152144,,1500,1504,1420,1511,1523,1523,1500,1926
1536689980642604248,4372,1536689980641337606,,1500,1492,1452,1508,1517,1517,1500,1926
1536689980883184409,4373,1536689980883026463,,1500,1484,1468,1506,1512,1512,1500,1926
1536689981289679579,4374,1536689981289494818,,1500,1467,1516,1504,1508,1508,1500,1926
1536689981595111592,4375,1536689981594815475,,1500,1455,1556,1500,1500,1500,1500,1926
1536689981868379094,4376,1536689981868170269,,1500,1455,1604,1500,1501,1501,1500,1926
1536689982221417481,4377,1536689982220500011,,1500,1453,1636,1502,1504,1504,1500,1926
1536689982498650084,4378,1536689982498457036,,1500,1453,1652,1503,1506,1506,1500,1926
1536689982783839835,4379,1536689982782445166,,1500,1456,1668,1501,1503,1503,1500,1926
1536689983148161966,4380,1536689983147954646,,1500,1466,1684,1499,1498,1498,1500,1926
1536689983476269976,4381,1536689983476112254,,1500,1477,1684,1499,1498,1498,1500,1926
1536689983787989277,4382,1536689983787045184,,1500,1479,1668,1496,1492,1492,1500,1926
1536689984082378625,4383,1536689984082176680,,1500,1483,1668,1495,1489,1489,1500,1926
1536689984486555544,4384,1536689984484674013,,1500,1489,1644,1496,1491,1491,1500,1926
1536689984828734843,4385,1536689984828456549,,1500,1497,1612,1494,1487,1487,1500,1926
1536689985180269670,4386,1536689985179980560,,1500,1492,1588,1493,1486,1486,1500,1926
1536689985536206126,4387,1536689985535854299,,1500,1488,1580,1490,1480,1480,1500,1926
1536689985879645283,4388,1536689985879136117,,1500,1495,1556,1492,1484,1484,1500,1926
1536689986241214780,4389,1536689986240837385,,1500,1492,1532,1492,1484,1484,1500,1926
1536689986538167073,4390,1536689986537734097,,1500,1490,1516,1493,1486,1486,1500,1926
1536689986791260438,4391,1536689986790801990,,1500,1490,1516,1493,1485,1485,1500,1926
1536689987119181510,4392,1536689987118918064,,1500,1490,1500,1493,1486,1486,1500,1926
1536689987520313453,4393,1536689987519937435,,1500,1487,1524,1484,1467,1467,1500,1926
1536689987796485488,4394,1536689987796318006,,1500,1487,1500,1489,1477,1477,1500,1926
1536689988098094698,4395,1536689988097776149,,1500,1482,1484,1492,1483,1483,1500,1926
1536689988541856815,4396,1536689988541405023,,1500,1474,1492,1498,1495,1495,1500,1926
1536689988841440627,4397,1536689988841053985,,1500,1481,1500,1500,1500,1500,1500,1926
1536689989104747664,4398,1536689989104295040,,1500,1488,1500,1499,1497,1497,1500,1926
1536689989485831386,4399,1536689989485237263,,1500,1501,1492,1497,1493,1493,1500,1926
1536689989719266946,4400,1536689989718966318,,1500,1505,1476,1496,1492,1492,1500,1926
1536689990089182824,4401,1536689990088171725,,1500,1504,1460,1495,1489,1489,1500,1926
1536689990382829287,4402,1536689990382192126,,1500,1502,1452,1499,1498,1498,1500,1926
1536689990690093808,4403,1536689990689257999,,1500,1508,1452,1500,1500,1500,1500,1926
1536689990974248813,4404,1536689990973933240,,1500,1512,1452,1501,1502,1502,1500,1926
1536689991199903348,4405,1536689991199352616,,1500,1509,1444,1502,1504,1504,1500,1926
1536689991603402468,4406,1536689991602990964,,1500,1500,1452,1500,1500,1500,1500,1926
1536689991895944204,4407,1536689991895480157,,1500,1500,1452,1501,1502,1502,1500,1926
1536689992241424022,4408,1536689992241081858,,1500,1494,1460,1507,1514,1514,1500,1926
1536689992526660682,4409,1536689992524466555,,1500,1493,1476,1512,1524,1524,1500,1926
1536689992837397204,4410,1536689992837129822,,1500,1491,1492,1508,1517,1517,1500,1926
1536689993220544242,4411,1536689993219338686,,1500,1488,1508,1509,1518,1518,1500,1926
1536689993539529771,4412,1536689993539313427,,1500,1477,1516,1508,1516,1516,1500,1926
1536689993880719155,4413,1536689993880539706,,1500,1481,1532,1507,1514,1514,1500,1926
1536689994202058454,4414,1536689994201488555,,1500,1481,1548,1502,1505,1505,1500,1926
1536689994554322725,4415,1536689994554127821,,1500,1479,1564,1503,1506,1506,1500,1926
1536689994920132770,4416,1536689994919220420,,1500,1478,1572,1505,1511,1511,1500,1926
1536689995304047652,4417,1536689995303130726,,1500,1472,1588,1503,1506,1506,1500,1926
1536689995587021932,4418,1536689995586689080,,1500,1468,1612,1501,1502,1502,1500,1926
1536689995938253665,4419,1536689995938045001,,1500,1471,1612,1503,1507,1507,1500,1926
1536689996199679587,4420,1536689996196258081,,1500,1467,1612,1502,1505,1505,1500,1926
1536689996508168991,4421,1536689996507263297,,1500,1462,1644,1498,1496,1496,1500,1926
1536689996769296908,4422,1536689996769031222,,1500,1462,1652,1497,1493,1493,1500,1926
1536689997126908759,4423,1536689997126581283,,1500,1461,1676,1494,1488,1488,1500,1926
1536689997418095537,4424,1536689997417814779,,1500,1469,1676,1492,1483,1483,1500,1926
1536689997755629983,4425,1536689997755352041,,1500,1476,1660,1493,1485,1485,1500,1926
1536689998128080231,4426,1536689998127900045,,1500,1481,1628,1497,1493,1493,1500,1926
1536689998455963929,4427,1536689998455287281,,1500,1481,1628,1492,1484,1484,1500,1926
1536689998727422441,4428,1536689998727249327,,1500,1489,1612,1491,1482,1482,1500,1926
1536689999081630481,4429,1536689999081330172,,1500,1492,1588,1491,1482,1482,1500,1926
1536689999358861580,4430,1536689999358519417,,1500,1497,1572,1492,1484,1484,1500,1926
1536689999734424962,4431,1536689999732995798,,1500,1495,1548,1494,1487,1487,1500,1926
