%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1536681892002126016,2227,1536681892001018912,,1536687102802000000,fcu
1536681892572058688,2228,1536681892571837056,,1536687103360000000,fcu
1536681893045872896,2229,1536681893045628288,,1536687103839000000,fcu
1536681893457474688,2230,1536681893457326624,,1536687104239000000,fcu
1536681893944541152,2231,1536681893944288288,,1536687104721000000,fcu
1536681894425247232,2232,1536681894423673632,,1536687105222000000,fcu
1536681894883450848,2233,1536681894882095488,,1536687105681000000,fcu
1536681895396050112,2234,1536681895395774336,,1536687106198000000,fcu
1536681896003382816,2235,1536681896003206336,,1536687106798000000,fcu
1536681896383602624,2236,1536681896383416512,,1536687107160000000,fcu
1536681896897358304,2237,1536681896897171808,,1536687107681000000,fcu
1536681897381132512,2238,1536681897380841024,,1536687108182000000,fcu
1536681897741987360,2239,1536681897741339776,,1536687108521000000,fcu
1536681898303812032,2240,1536681898303596480,,1536687109099000000,fcu
1536681898711292768,2241,1536681898706062240,,1536687109499000000,fcu
1536681899099265152,2242,1536681899095896032,,1536687109898000000,fcu
1536681899587225536,2243,1536681899586797248,,1536687110379000000,fcu
1536681899929627168,2244,1536681899929349472,,1536687110739000000,fcu
1536681900526843712,2245,1536681900525680928,,1536687111319000000,fcu
1536681901076771424,2246,1536681901076180416,,1536687111879000000,fcu
1536681901692613728,2247,1536681901692285440,,1536687112499000000,fcu
1536681902170789760,2248,1536681902170333664,,1536687112960000000,fcu
1536681902482173376,2249,1536681902480546016,,1536687113242000000,fcu
1536681903016757248,2250,1536681903016453504,,1536687113821000000,fcu
1536681903479691808,2251,1536681903479477440,,1536687114261000000,fcu
1536681904085667424,2252,1536681904085363488,,1536687114861000000,fcu
1536681904396768672,2253,1536681904396582176,,1536687115198000000,fcu
1536681904890129120,2254,1536681904889939872,,1536687115681000000,fcu
1536681905400959840,2255,1536681905400704960,,1536687116198000000,fcu
1536681905798808128,2256,1536681905798619296,,1536687116580000000,fcu
1536681906335658848,2257,1536681906335518464,,1536687117140000000,fcu
1536681906872618816,2258,1536681906872365920,,1536687117679000000,fcu
1536681907300562880,2259,1536681907300339008,,1536687118099000000,fcu
1536681907758235328,2260,1536681907758043424,,1536687118560000000,fcu
1536681908275294176,2261,1536681908275055648,,1536687119059000000,fcu
1536681908697976256,2262,1536681908697642048,,1536687119499000000,fcu
1536681909207830912,2263,1536681909207661632,,1536687119999000000,fcu
1536681909493742272,2264,1536681909492816384,,1536687120299000000,fcu
1536681909956003008,2265,1536681909955756480,,1536687120760000000,fcu
1536681910380346720,2266,1536681910380130784,,1536687121180000000,fcu
1536681910898711616,2267,1536681910898515520,,1536687121680000000,fcu
1536681911335511360,2268,1536681911335230944,,1536687122140000000,fcu
1536681911682749888,2269,1536681911682277120,,1536687122460000000,fcu
1536681912237970976,2270,1536681912232129504,,1536687123022000000,fcu
1536681912675270976,2271,1536681912675005664,,1536687123460000000,fcu
1536681913194235200,2272,1536681913194002976,,1536687123981000000,fcu
1536681913639138144,2273,1536681913638906720,,1536687124438000000,fcu
1536681913904082016,2274,1536681913895302240,,1536687124681000000,fcu
1536681914382687264,2275,1536681914382341632,,1536687125181000000,fcu
1536681915094410720,2276,1536681915091409376,,1536687125900000000,fcu
1536681915386624544,2277,1536681915386396192,,1536687126160000000,fcu
1536681915925686208,2278,1536681915925421792,,1536687126719000000,fcu
1536681916374417248,2279,1536681916374103456,,1536687127179000000,fcu
1536681916878078272,2280,1536681916877840448,,1536687127660000000,fcu
1536681917497060288,2281,1536681917496893952,,1536687128280000000,fcu
1536681918016718816,2282,1536681918016351680,,1536687128821000000,fcu
1536681918582391744,2283,1536681918582165184,,1536687129380000000,fcu
1536681919091485952,2284,1536681919091283424,,1536687129879000000,fcu
1536681919650491168,2285,1536681919645674592,,1536687130438000000,fcu
1536681919998787040,2286,1536681919998497792,,1536687130799000000,fcu
1536681920400851104,2287,1536681920400680512,,1536687131199000000,fcu
1536681920721260096,2288,1536681920720157440,,1536687131518000000,fcu
1536681921245149216,2289,1536681921244621888,,1536687132021000000,fcu
1536681921842497984,2290,1536681921842193216,,1536687132623000000,fcu
1536681922313666144,2291,1536681922313422784,,1536687133119000000,fcu
1536681922706112032,2292,1536681922705356672,,1536687133480000000,fcu
